Map_Name,Scale,Area_Type,Litho_FMLY,Gross_Lith,Family_DV,Family_SDV,Geo_Name,Unit_Name,Unit_SYM,Main_Litho,Litho_SYM,Subordinat,Litho_Comp,Environmnt,Met_Facies,EON,ERA,Period,Age_Ma,Age_Basis,SCGR_Name,Formation,Group_Suit,Bed,Strat_SYM,Diagenesis,Genesis,Structure,Struct_Set,Tectonic,Terrane,Sub_Terane,Publisher,Pub_Date,Report_No,GRP_Label,FORM_Label,SYM_0250K,Labl_0250K,Symbol,Label,Shape_Leng,Shape_Area
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,21993.4238781,8434061.70772
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,44508.9263195,6912294.70684
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,555337.113638,113256934.418
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,6604.22661377,1882063.53988
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,16481.6322811,6477125.15101
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,20177.7750932,7045604.45424
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,20056.42606,6716975.84494
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Phanerozoic,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,232527.214965,85436956.4371
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,72171.3834357,31902530.3202
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,5109.80638315,1104803.46118
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,15092.246204,4125554.31889
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Phanerozoic,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,352430.544333,87461557.1376
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,320576.324691,133415063.333
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,13046.2057798,2537178.64563
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,92915.5193723,16427837.9407
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,33954.6193491,10202204.1008
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,163433.742665,29756270.1114
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,23111.9759733,9589214.29234
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvium,Quaternary siliclastic surficial deposits,Quaternary alluvium,Quaternary alluvium,Qa,Alluvial deposits,Qa,Undefined,Alluvial deposits,Continental,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvium,,Alluvial deposits,Qa,Undefined,"Surficial erosion, weathering, and deposition",Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvium,Qa,Quaternary alluvium,Qa,Quaternary alluvium,37639.2388573,6837682.6632
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvial terraces,Quaternary siliclastic surficial deposits,"Quaternary alluvial terraces, undefrentaited","Quaternary alluvial terraces, undefrentaited",Qt,Terrace and alluvial Fan deposits,Qt,Undefined,Terrace and alluvial Fan deposits,,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvial terraces,,Terrace and alluvial Fan deposits,Qt,Undefined,Undefined,Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,7028.03006097,1117099.44629
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvial terraces,Quaternary siliclastic surficial deposits,"Quaternary alluvial terraces, undefrentaited","Quaternary alluvial terraces, undefrentaited",Qt,Terrace and alluvial Fan deposits,Qt,Undefined,Terrace and alluvial Fan deposits,,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvial terraces,,Terrace and alluvial Fan deposits,Qt,Undefined,Undefined,Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,6754.52058668,1576121.91477
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvial terraces,Quaternary siliclastic surficial deposits,"Quaternary alluvial terraces, undefrentaited","Quaternary alluvial terraces, undefrentaited",Qt,Terrace and alluvial Fan deposits,Qt,Undefined,Terrace and alluvial Fan deposits,,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvial terraces,,Terrace and alluvial Fan deposits,Qt,Undefined,Undefined,Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,1716.75985656,152558.368841
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvial terraces,Quaternary siliclastic surficial deposits,"Quaternary alluvial terraces, undefrentaited","Quaternary alluvial terraces, undefrentaited",Qt,Terrace and alluvial Fan deposits,Qt,Undefined,Terrace and alluvial Fan deposits,,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvial terraces,,Terrace and alluvial Fan deposits,Qt,Undefined,Undefined,Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,6070.21068995,2102504.92919
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvial terraces,Quaternary siliclastic surficial deposits,"Quaternary alluvial terraces, undefrentaited","Quaternary alluvial terraces, undefrentaited",Qt,Terrace and alluvial Fan deposits,Qt,Undefined,Terrace and alluvial Fan deposits,,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvial terraces,,Terrace and alluvial Fan deposits,Qt,Undefined,Undefined,Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,34546.2575112,17888680.3515
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield cenozoic deposits,Sedimentary surficial deposits,Surficial deposits,Quaternary alluvial terraces,Quaternary siliclastic surficial deposits,"Quaternary alluvial terraces, undefrentaited","Quaternary alluvial terraces, undefrentaited",Qt,Terrace and alluvial Fan deposits,Qt,Undefined,Terrace and alluvial Fan deposits,,None,Phanerozoic,Cenozoic,Quaternary,<1 Ma,Suspect dating and geologic relations,"Phanerozoic, Cenozoic, Quaternary",Quaternary alluvial terraces,,Terrace and alluvial Fan deposits,Qt,Undefined,Undefined,Surficial cover,Surficial cover,Surficial cover,Asir terrane,Surficial cover,SGS,2013-01-01,GM-096C,Quaternary surficial deposits,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,Qat,Quaternary alluvial terraces,3481.14026216,525003.589436
